Keq_TKT1	e4p[c]	f6p[c]	g3p[c]	gcald[c]	hpyr[c]	mg2[c]	r5p[c]	s7p[c]	thmpp[c]	xu5p-D[c]	param_E_total	param_pH	param_Temp	FileFlag	Target_Data
0.13452036894848138	0.02446453540298696	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0.027182818284590453	0	0.10873127830282013	0.0027182819575705037	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/relRateRev_s7p.txt	0.9090909090909091
0.13452036894848138	0	0	0	0	0	0	0	0	0	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/haldaneRatio.txt	0.13452036894848138
0.13452036894848138	0	0	0	0	0	0	0	0	0	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/haldaneRatio.txt	0.13452036894848138
0.13452036894848138	0	0	0	0	0	0	0	0	0	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/haldaneRatio.txt	0.13452036894848138
0.13452036894848138	0	0	0	0	0	0	0	0	0	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/haldaneRatio.txt	0.13452036894848138
0.13452036894848138	0	0	0	0	0	0	0	0	0	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/haldaneRatio.txt	0.13452036894848138
0.13452036894848138	0	0	0	0	0	0	0	0	0	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/haldaneRatio.txt	0.13452036894848138
0.13452036894848138	0	0	0	0	0	0	0	0	0	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/haldaneRatio.txt	0.13452036894848138
0.13452036894848138	0	0	0	0	0	0	0	0	0	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/haldaneRatio.txt	0.13452036894848138
0.13452036894848138	0	0	0	0	0	0	0	0	0	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/haldaneRatio.txt	0.13452036894848138
0.13452036894848138	0	0	0	0	0	0	0	0	0	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/haldaneRatio.txt	0.13452036894848138
0.13452036894848138	0	0	0	0	0	0	0	0	0	0	1	8.5	30.	/home/dx/Dropbox/Kinetics/Enzymes_new/TKT1/Parameter_Fitting/Development/haldaneRatio.txt	0.13452036894848138
