GND	6pgc	co2	nadp	nadph	ru5p-D	E_total	pH	Temp	FileFlag	Target_Data
0.06042289594503896	0.005436563915141007	0	0.000021110112499048705	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/relRateFor_nadp.txt	0.13680688860321016
0.06042289594503896	0.005436563915141007	0	0.00003345727359183057	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/relRateFor_nadp.txt	0.200760008913102
0.06042289594503896	0.005436563915141007	0	0.000053026205154001165	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/relRateFor_nadp.txt	0.28474724895080145
0.06042289594503896	0.005436563915141007	0	0.0000840408715706229	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/relRateFor_nadp.txt	0.38686317984685714
0.06042289594503896	0.005436563915141007	0	0.000133195805240779	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/relRateFor_nadp.txt	0.5000000000000002
0.06042289594503896	0.005436563915141007	0	0.00021110112499048703	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/relRateFor_nadp.txt	0.6131368201531434
0.06042289594503896	0.005436563915141007	0	0.0003345727359183056	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/relRateFor_nadp.txt	0.7152527510491989
0.06042289594503896	0.005436563915141007	0	0.0005302620515400122	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/relRateFor_nadp.txt	0.7992399910868985
0.06042289594503896	0.005436563915141007	0	0.0008404087157062289	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/relRateFor_nadp.txt	0.8631931113967901
0.06042289594503896	0.005436563915141007	0	0.00133195805240779	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/relRateFor_nadp.txt	0.9090909090909092
0.06042289594503896	0.027182818284590453	0	0.005436563915141007	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/absRateFor.txt	10.229999542236328
0.06042289594503896	0.027182818284590453	0	0.005436563915141007	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/absRateFor.txt	10.229999542236328
0.06042289594503896	0.027182818284590453	0	0.005436563915141007	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/absRateFor.txt	10.229999542236328
0.06042289594503896	0.027182818284590453	0	0.005436563915141007	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/absRateFor.txt	10.229999542236328
0.06042289594503896	0.027182818284590453	0	0.005436563915141007	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/absRateFor.txt	10.229999542236328
0.06042289594503896	0.027182818284590453	0	0.005436563915141007	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/absRateFor.txt	10.229999542236328
0.06042289594503896	0.027182818284590453	0	0.005436563915141007	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/absRateFor.txt	10.229999542236328
0.06042289594503896	0.027182818284590453	0	0.005436563915141007	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/absRateFor.txt	10.229999542236328
0.06042289594503896	0.027182818284590453	0	0.005436563915141007	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/absRateFor.txt	10.229999542236328
0.06042289594503896	0.027182818284590453	0	0.005436563915141007	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/absRateFor.txt	10.229999542236328
0.06042289594503896	0.027182818284590453	0	0.005436563915141007	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/absRateFor.txt	10.229999542236328
0.06042289594503896	0.005436563915141007	0	0.027182818284590453	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/absRateFor.txt	21.06999969482422
0.06042289594503896	0.005436563915141007	0	0.027182818284590453	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/absRateFor.txt	21.06999969482422
0.06042289594503896	0.005436563915141007	0	0.027182818284590453	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/absRateFor.txt	21.06999969482422
0.06042289594503896	0.005436563915141007	0	0.027182818284590453	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/absRateFor.txt	21.06999969482422
0.06042289594503896	0.005436563915141007	0	0.027182818284590453	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/absRateFor.txt	21.06999969482422
0.06042289594503896	0.005436563915141007	0	0.027182818284590453	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/absRateFor.txt	21.06999969482422
0.06042289594503896	0.005436563915141007	0	0.027182818284590453	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/absRateFor.txt	21.06999969482422
0.06042289594503896	0.005436563915141007	0	0.027182818284590453	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/absRateFor.txt	21.06999969482422
0.06042289594503896	0.005436563915141007	0	0.027182818284590453	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/absRateFor.txt	21.06999969482422
0.06042289594503896	0.005436563915141007	0	0.027182818284590453	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/absRateFor.txt	21.06999969482422
0.06042289594503896	0.005436563915141007	0	0.027182818284590453	0	0	1	8	25.	/home/danz/Dropbox/Kinetics/Enzymes_new/GND/Parameter_Fitting/Development/absRateFor.txt	21.06999969482422
